IBEX 35
Spain
Null
<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
^IBEX,D,20000901,000000,10938.60,11191.00,10938.60,11170.10,9607600,0
^IBEX,D,20000904,000000,11170.10,11297.70,11143.30,11246.30,7462900,0
^IBEX,D,20000905,000000,11246.30,11296.30,11128.50,11188.20,9589600,0
^IBEX,D,20000906,000000,11188.20,11278.20,11146.90,11238.50,5623000,0
^IBEX,D,20000907,000000,11238.50,11282.50,11161.10,11282.50,6954400,0
^IBEX,D,20000908,000000,11282.50,11322.30,11094.40,11103.30,5738000,0
^IBEX,D,20000911,000000,11103.30,11252.50,11071.10,11229.80,6698700,0
^IBEX,D,20000912,000000,11229.80,11340.30,11176.30,11311.80,6704500,0
^IBEX,D,20000913,000000,11311.80,11367.10,11188.00,11212.50,6555400,0
^IBEX,D,20000914,000000,11212.50,11451.60,11210.70,11451.60,8217100,0
^IBEX,D,20000915,000000,11451.60,11510.20,11346.20,11463.10,14264600,0
^IBEX,D,20000918,000000,11373.00,11373.00,11188.10,11188.10,7578800,0
^IBEX,D,20000919,000000,11179.80,11179.80,11018.60,11065.50,7800900,0
^IBEX,D,20000920,000000,11065.50,11162.50,10888.20,10901.30,7168400,0
^IBEX,D,20000921,000000,10901.30,11000.90,10748.70,10803.40,8389500,0
^IBEX,D,20000922,000000,10803.40,11029.40,10629.60,11029.40,9528900,0
^IBEX,D,20000925,000000,11057.60,11192.20,11057.60,11159.10,7264500,0
^IBEX,D,20000926,000000,11141.70,11141.70,10956.00,10956.00,6626400,0
^IBEX,D,20000927,000000,10956.00,11047.80,10899.10,10957.60,6366500,0
^IBEX,D,20000928,000000,10957.60,11052.10,10890.80,11023.10,7966500,0
^IBEX,D,20000929,000000,11023.10,11108.70,10950.00,10950.00,6404500,0
^IBEX,D,20001002,000000,10950.00,11152.50,10909.30,11152.50,5784900,0
^IBEX,D,20001003,000000,11152.50,11300.40,11104.00,11271.20,6224200,0
^IBEX,D,20001004,000000,11266.00,11266.00,11108.30,11159.30,6555000,0
^IBEX,D,20001005,000000,11194.10,11277.40,11194.10,11237.30,7336600,0
^IBEX,D,20001006,000000,11237.30,11304.60,11141.10,11150.00,7096100,0
^IBEX,D,20001009,000000,11112.20,11112.20,10818.00,10838.80,7210100,0
^IBEX,D,20001010,000000,10885.00,10980.60,10885.00,10950.70,6905800,0
^IBEX,D,20001011,000000,10901.80,10901.80,10614.80,10618.70,10419200,0
^IBEX,D,20001013,000000,10423.50,10423.50,10242.90,10385.40,13545000,0
^IBEX,D,20001016,000000,10414.50,10654.60,10414.50,10455.20,8694700,0
^IBEX,D,20001017,000000,10455.20,10556.20,10375.40,10375.40,8181200,0
^IBEX,D,20001018,000000,10339.40,10339.40,9826.60,10056.10,13345100,0
^IBEX,D,20001019,000000,10085.60,10396.30,10085.60,10367.30,10486500,0
^IBEX,D,20001020,000000,10367.30,10574.00,10316.90,10443.60,13088300,0
^IBEX,D,20001023,000000,10443.60,10497.20,10291.00,10329.90,7729100,0
^IBEX,D,20001024,000000,10329.90,10666.90,10320.20,10666.90,9140800,0
^IBEX,D,20001025,000000,10646.40,10646.40,10449.50,10517.40,8133600,0
^IBEX,D,20001026,000000,10517.40,10537.40,10311.00,10324.70,10360800,0
^IBEX,D,20001027,000000,10324.70,10465.60,10315.80,10395.70,12371100,0
^IBEX,D,20001030,000000,10395.70,10464.20,10296.20,10307.30,7778800,0
^IBEX,D,20001031,000000,10346.60,10513.80,10346.60,10363.10,12566000,0
^IBEX,D,20001102,000000,10382.60,10578.70,10382.60,10507.00,10792400,0
^IBEX,D,20001103,000000,10507.00,10615.70,10506.40,10542.70,8548100,0
^IBEX,D,20001106,000000,10557.20,10673.90,10557.20,10610.50,8086700,0
^IBEX,D,20001107,000000,10610.50,10635.30,10541.60,10573.60,7133300,0
^IBEX,D,20001108,000000,10573.60,10665.90,10462.60,10488.40,6848100,0
^IBEX,D,20001109,000000,10460.20,10460.20,10192.20,10273.50,7781600,0
^IBEX,D,20001110,000000,10273.50,10296.40,9986.00,9986.00,10297500,0
^IBEX,D,20001113,000000,9986.00,10085.70,9791.90,9897.30,7897400,0
^IBEX,D,20001114,000000,9966.00,10280.20,9966.00,10274.80,8861400,0
^IBEX,D,20001115,000000,10274.80,10340.70,10121.50,10294.10,10907000,0
^IBEX,D,20001116,000000,10284.30,10284.30,10055.10,10135.30,8978100,0
^IBEX,D,20001117,000000,10094.80,10094.80,9845.90,9845.90,12062900,0
^IBEX,D,20001120,000000,9845.90,9941.90,9496.20,9548.70,12511100,0
^IBEX,D,20001121,000000,9548.70,9646.10,9400.40,9594.00,13792400,0
^IBEX,D,20001122,000000,9591.10,9591.10,9252.50,9252.50,12331200,0
^IBEX,D,20001123,000000,9252.50,9352.60,9179.60,9334.80,8368600,0
^IBEX,D,20001124,000000,9347.00,9654.00,9347.00,9642.30,8602100,0
^IBEX,D,20001127,000000,9642.30,9797.00,9535.50,9541.90,7398700,0
^IBEX,D,20001128,000000,9541.90,9592.40,9351.10,9358.00,7764300,0
^IBEX,D,20001129,000000,9358.00,9513.70,9216.40,9477.30,10222400,0
^IBEX,D,20001130,000000,9463.10,9463.10,9208.80,9214.50,11127300,0
^IBEX,D,20001201,000000,9260.50,9394.60,9260.50,9339.40,7661400,0
^IBEX,D,20001204,000000,9339.40,9353.90,9009.50,9069.10,7038900,0
^IBEX,D,20001205,000000,9162.50,9481.20,9162.50,9461.10,9022300,0
^IBEX,D,20001207,000000,9461.10,9621.30,9356.40,9497.30,11651800,0
^IBEX,D,20001211,000000,9646.90,9794.80,9646.90,9788.10,12854800,0
^IBEX,D,20001212,000000,9788.10,9902.00,9732.20,9753.50,10902800,0
^IBEX,D,20001213,000000,9753.50,9865.10,9708.30,9716.90,10692400,0
^IBEX,D,20001214,000000,9655.20,9655.20,9512.00,9518.30,10692400,0
^IBEX,D,20001215,000000,9411.10,9411.10,9155.70,9155.70,15642200,0
^IBEX,D,20001218,000000,9155.70,9333.90,9024.50,9052.80,8943700,0
^IBEX,D,20001219,000000,9052.80,9267.90,9044.80,9255.50,9562700,0
^IBEX,D,20001220,000000,9196.70,9196.70,8864.30,8864.30,9562700,0
^IBEX,D,20001221,000000,8864.30,9005.90,8756.40,8964.20,9562700,0
^IBEX,D,20001222,000000,8964.20,9079.00,8931.30,9039.00,9562700,0
^IBEX,D,20001227,000000,9039.00,9142.70,8985.60,9078.50,000,0
^IBEX,D,20001228,000000,9078.50,9157.80,8973.00,9075.60,000,0
^IBEX,D,20001229,000000,9075.60,9180.60,9064.00,9109.80,000,0
^IBEX,D,20010102,000000,9109.80,9246.70,8946.20,9080.20,000,0
^IBEX,D,20010103,000000,9080.20,9200.90,8950.10,9200.90,000,0
^IBEX,D,20010104,000000,9456.80,9713.80,9456.80,9597.20,000,0
^IBEX,D,20010105,000000,9597.20,9706.70,9536.80,9601.40,12372200,0
^IBEX,D,20010108,000000,9601.40,9641.30,9468.70,9623.60,9830600,0
^IBEX,D,20010109,000000,9623.60,9694.90,9494.20,9581.80,9830600,0
^IBEX,D,20010110,000000,9581.80,9642.80,9507.20,9585.80,9830600,0
^IBEX,D,20010111,000000,9585.80,9699.80,9527.20,9699.80,9571800,0
^IBEX,D,20010112,000000,9747.70,9906.10,9747.70,9890.20,9571800,0
^IBEX,D,20010115,000000,9890.20,9936.50,9814.50,9892.00,11562400,0
^IBEX,D,20010116,000000,9888.30,9888.30,9722.40,9722.40,11562400,0
^IBEX,D,20010117,000000,9754.70,10020.10,9754.70,10020.10,12908500,0
^IBEX,D,20010118,000000,10020.10,10081.80,9910.80,10070.80,11412200,0
^IBEX,D,20010119,000000,10070.80,10219.50,9949.40,9955.50,17344700,0
^IBEX,D,20010122,000000,9955.50,10079.10,9894.90,10019.20,9108500,0
^IBEX,D,20010123,000000,10019.20,10125.60,9892.10,10100.40,9108500,0
^IBEX,D,20010124,000000,10100.40,10205.50,10060.70,10116.20,11709000,0
^IBEX,D,20010125,000000,10116.20,10187.30,10069.50,10132.00,8690900,0
^IBEX,D,20010126,000000,10113.80,10113.80,9970.00,10090.10,8858600,0
^IBEX,D,20010129,000000,10090.10,10127.40,9899.60,9949.90,7792400,0
^IBEX,D,20010130,000000,9963.10,10065.40,9963.10,10036.20,8892700,0
^IBEX,D,20010131,000000,10036.20,10147.80,9983.20,10116.00,10881400,0
^IBEX,D,20010201,000000,10116.00,10168.30,10033.60,10123.00,10090700,0
^IBEX,D,20010202,000000,10123.00,10127.00,9845.10,9848.50,8261000,0
^IBEX,D,20010205,000000,9848.50,9865.00,9754.60,9846.70,7264900,0
^IBEX,D,20010206,000000,9846.70,9940.30,9836.10,9934.80,1292700,0
^IBEX,D,20010207,000000,9890.40,9890.40,9771.40,9880.70,8926700,0
^IBEX,D,20010208,000000,9880.70,10056.40,9869.00,10020.80,9114700,0
^IBEX,D,20010209,000000,9984.40,9984.40,9875.30,9936.30,8919700,0
^IBEX,D,20010212,000000,9936.30,10115.60,9872.20,10096.50,8225600,0
^IBEX,D,20010213,000000,10096.50,10125.60,9993.60,10054.20,7920200,0
^IBEX,D,20010214,000000,10007.80,10007.80,9719.60,9759.70,11831300,0
^IBEX,D,20010215,000000,9764.10,9913.40,9764.10,9865.30,10256100,0
^IBEX,D,20010216,000000,9811.90,9811.90,9670.00,9789.50,9616000,0
^IBEX,D,20010219,000000,9789.50,9908.70,9740.90,9861.30,6374500,0
^IBEX,D,20010220,000000,9861.30,9923.70,9680.50,9680.50,8013600,0
^IBEX,D,20010221,000000,9680.50,9730.40,9475.70,9592.10,10320100,0
^IBEX,D,20010222,000000,9592.10,9613.70,9348.50,9418.80,12060100,0
^IBEX,D,20010223,000000,9418.80,9538.40,9231.60,9344.80,11506700,0
^IBEX,D,20010226,000000,9362.80,9520.10,9362.80,9476.40,7798200,0
^IBEX,D,20010227,000000,9476.40,9574.10,9445.00,9554.10,11380200,0
^IBEX,D,20010228,000000,9554.10,9687.90,9462.80,9551.40,11246100,0
^IBEX,D,20010301,000000,9509.00,9509.00,9373.20,9486.10,9029100,0
^IBEX,D,20010302,000000,9486.10,9604.00,9447.40,9570.90,7619600,0
^IBEX,D,20010305,000000,9593.20,9695.20,9593.20,9688.10,7281900,0
^IBEX,D,20010306,000000,9740.30,9917.20,9740.30,9892.10,8915400,0
^IBEX,D,20010307,000000,9892.10,9950.30,9802.90,9923.30,9242600,0
^IBEX,D,20010308,000000,9923.30,9963.00,9789.50,9798.20,8609200,0
^IBEX,D,20010309,000000,9798.20,9808.00,9678.00,9726.60,8202200,0
^IBEX,D,20010312,000000,9678.90,9678.90,9493.60,9494.80,7081900,0
^IBEX,D,20010313,000000,9494.80,9592.40,9372.10,9510.90,9773200,0
^IBEX,D,20010314,000000,9510.90,9633.20,9173.90,9393.00,12671100,0
^IBEX,D,20010315,000000,9393.00,9513.80,9345.10,9476.30,8945800,0
^IBEX,D,20010316,000000,9459.10,9459.10,9254.10,9290.00,11635000,0
^IBEX,D,20010319,000000,9290.00,9393.30,9243.00,9251.30,6878000,0
^IBEX,D,20010320,000000,9251.30,9392.40,9193.70,9216.70,9885100,0
^IBEX,D,20010321,000000,9173.90,9173.90,8899.80,8899.80,14602900,0
^IBEX,D,20010322,000000,8878.40,8878.40,8531.80,8531.80,15603500,0
^IBEX,D,20010323,000000,8679.20,8831.00,8679.20,8810.50,10745800,0
^IBEX,D,20010326,000000,8849.80,9067.40,8849.80,9063.40,8604200,0
^IBEX,D,20010327,000000,9063.40,9263.30,8951.80,9263.30,9821800,0
^IBEX,D,20010328,000000,9263.30,9274.60,9115.70,9163.40,11224000,0
^IBEX,D,20010329,000000,9163.40,9222.80,8968.60,9222.80,8438700,0
^IBEX,D,20010330,000000,9222.80,9352.40,9149.00,9308.30,9065100,0
^IBEX,D,20010402,000000,9308.30,9379.10,9160.70,9324.30,7771700,0
^IBEX,D,20010403,000000,9254.20,9254.20,9011.80,9011.80,9421300,0
^IBEX,D,20010404,000000,9011.80,9173.90,8784.80,9172.40,15856400,0
^IBEX,D,20010405,000000,9172.40,9401.70,9158.00,9340.20,14872600,0
^IBEX,D,20010406,000000,9340.20,9482.10,9210.00,9328.40,8944600,0
^IBEX,D,20010409,000000,9328.40,9493.50,9251.10,9453.50,7116000,0
^IBEX,D,20010410,000000,9453.50,9618.50,9436.00,9601.80,9114800,0
^IBEX,D,20010411,000000,9601.80,9684.80,9529.60,9613.90,8898600,0
^IBEX,D,20010412,000000,9613.90,9663.20,9564.50,9648.80,4762600,0
^IBEX,D,20010417,000000,9573.00,9573.00,9417.20,9526.50,7518600,0
^IBEX,D,20010418,000000,9614.50,9856.70,9614.50,9797.80,10215000,0
^IBEX,D,20010419,000000,9797.80,9904.00,9745.90,9798.00,11473300,0
^IBEX,D,20010420,000000,9798.00,9856.10,9535.30,9547.50,9644600,0
^IBEX,D,20010423,000000,9530.20,9530.20,9243.50,9269.40,11452900,0
^IBEX,D,20010424,000000,9269.40,9452.80,9261.80,9418.90,9145900,0
^IBEX,D,20010425,000000,9410.70,9410.70,9235.10,9350.40,7545600,0
^IBEX,D,20010426,000000,9351.50,9556.30,9351.50,9523.90,10799000,0
^IBEX,D,20010427,000000,9523.90,9708.60,9463.80,9634.60,10191100,0
^IBEX,D,20010430,000000,9634.60,9772.10,9623.50,9761.00,7669600,0
^IBEX,D,20010502,000000,9761.00,9833.10,9633.50,9633.50,7831400,0
^IBEX,D,20010503,000000,9633.50,9718.40,9461.20,9497.20,8070300,0
^IBEX,D,20010504,000000,9497.20,9583.00,9399.20,9542.70,8274900,0
^IBEX,D,20010507,000000,9558.20,9673.50,9558.20,9589.20,4796800,0
^IBEX,D,20010508,000000,9589.20,9707.80,9539.80,9658.00,7033300,0
^IBEX,D,20010509,000000,9658.00,9668.00,9497.60,9654.30,8132000,0
^IBEX,D,20010510,000000,9654.30,9854.60,9624.50,9781.50,9919300,0
^IBEX,D,20010511,000000,9781.50,9846.50,9657.70,9684.50,8354900,0
^IBEX,D,20010514,000000,9684.50,9702.00,9578.40,9602.20,8257800,0
^IBEX,D,20010515,000000,9602.20,9673.10,9536.20,9667.60,5353700,0
^IBEX,D,20010516,000000,9637.10,9637.10,9473.40,9588.10,10518100,0
^IBEX,D,20010517,000000,9642.10,9741.90,9642.10,9661.50,10404100,0
^IBEX,D,20010518,000000,9661.50,9755.60,9621.80,9728.40,9836100,0
^IBEX,D,20010521,000000,9728.40,9739.30,9583.90,9678.20,6130600,0
^IBEX,D,20010522,000000,9678.20,9747.10,9596.60,9626.90,10561400,0
^IBEX,D,20010523,000000,9626.90,9707.20,9575.20,9632.60,7052800,0
^IBEX,D,20010524,000000,9632.60,9671.40,9584.60,9616.20,5132200,0
^IBEX,D,20010525,000000,9616.20,9638.90,9422.20,9468.40,7511400,0
^IBEX,D,20010528,000000,9468.40,9576.00,9451.50,9545.60,3524600,0
^IBEX,D,20010529,000000,9545.60,9581.30,9455.80,9487.20,6218000,0
^IBEX,D,20010530,000000,9487.20,9526.30,9426.70,9439.90,7970100,0
^IBEX,D,20010531,000000,9439.90,9514.50,9370.60,9500.70,8396200,0
^IBEX,D,20010601,000000,9498.90,9498.90,9374.30,9399.40,8006900,0
^IBEX,D,20010604,000000,9441.80,9561.50,9441.80,9561.50,6586100,0
^IBEX,D,20010605,000000,9561.50,9601.80,9489.50,9601.80,6487400,0
^IBEX,D,20010606,000000,9601.80,9637.10,9516.90,9530.70,6600700,0
^IBEX,D,20010607,000000,9530.70,9600.50,9485.60,9516.80,7012100,0
^IBEX,D,20010608,000000,9570.60,9663.90,9570.60,9607.30,7000000,0
^IBEX,D,20010611,000000,9607.30,9657.60,9545.80,9606.80,7211000,0
^IBEX,D,20010612,000000,9606.80,9616.60,9432.10,9444.00,9250800,0
^IBEX,D,20010613,000000,9455.20,9538.50,9455.20,9522.50,8389500,0
^IBEX,D,20010614,000000,9496.90,9496.90,9443.40,9476.60,5592300,0
^IBEX,D,20010615,000000,9476.60,9481.80,9266.10,9363.30,13213300,0
^IBEX,D,20010618,000000,9307.70,9307.70,9007.40,9018.70,12552100,0
^IBEX,D,20010619,000000,9018.70,9105.40,9008.70,9047.90,11322700,0
^IBEX,D,20010620,000000,9038.80,9038.80,8862.80,9021.50,12841400,0
^IBEX,D,20010621,000000,9021.50,9086.70,8900.90,8920.90,12149800,0
^IBEX,D,20010622,000000,8920.90,9051.20,8855.90,8925.20,10455000,0
^IBEX,D,20010625,000000,8925.20,9026.30,8867.90,8964.30,8238900,0
^IBEX,D,20010626,000000,8956.20,8956.20,8758.40,8792.70,9944700,0
^IBEX,D,20010627,000000,8792.70,8890.70,8766.10,8787.60,98200,0
^IBEX,D,20010628,000000,8787.60,8895.00,8634.10,8855.90,141600,0
^IBEX,D,20010629,000000,8855.90,8913.10,8774.80,8878.40,140000,0
^IBEX,D,20010702,000000,8878.40,9084.00,8827.70,9073.30,88000,0
^IBEX,D,20010703,000000,9073.30,9104.90,8954.70,9015.90,93600,0
^IBEX,D,20010704,000000,8994.20,8994.20,8850.90,8885.00,70400,0
^IBEX,D,20010705,000000,8885.00,8893.70,8761.50,8787.60,84200,0
^IBEX,D,20010706,000000,8738.80,8738.80,8456.40,8501.90,146400,0
^IBEX,D,20010709,000000,8501.90,8577.10,8344.60,8526.20,102600,0
^IBEX,D,20010710,000000,8526.20,8648.90,8448.60,8465.10,88000,0
^IBEX,D,20010711,000000,8370.50,8370.50,8228.90,8266.10,125600,0
^IBEX,D,20010712,000000,8266.10,8424.60,8074.50,8166.70,134200,0
^IBEX,D,20010713,000000,8166.70,8313.80,8118.70,8303.90,108400,0
^IBEX,D,20010716,000000,8303.90,8349.70,8217.20,8296.10,60400,0
^IBEX,D,20010717,000000,8296.10,8387.60,8220.60,8372.70,99000,0
^IBEX,D,20010718,000000,8372.70,8403.60,8148.60,8210.10,105200,0
^IBEX,D,20010719,000000,8210.10,8354.20,8177.60,8354.20,95000,0
^IBEX,D,20010720,000000,8324.50,8324.50,8237.20,8304.10,67600,0
^IBEX,D,20010723,000000,8304.10,8463.70,8248.30,8378.90,72400,0
^IBEX,D,20010724,000000,8378.90,8401.70,8295.10,8373.80,71600,0
^IBEX,D,20010725,000000,8360.60,8360.60,8129.60,8153.50,95200,0
^IBEX,D,20010726,000000,8157.50,8286.10,8157.50,8231.00,82200,0
^IBEX,D,20010727,000000,8231.00,8313.90,8152.70,8217.00,81000,0
^IBEX,D,20010730,000000,8251.80,8451.90,8251.80,8417.90,81200,0
^IBEX,D,20010731,000000,8417.90,8480.00,8313.30,8480.00,85800,0
^IBEX,D,20010801,000000,8480.00,8608.20,8462.80,8557.30,80200,0
^IBEX,D,20010802,000000,8557.30,8684.90,8482.90,8608.70,92000,0
^IBEX,D,20010803,000000,8608.70,8648.10,8558.60,8564.70,57200,0
^IBEX,D,20010806,000000,8564.70,8669.70,8555.50,8636.20,60400,0
^IBEX,D,20010807,000000,8624.70,8624.70,8489.10,8567.70,59000,0
^IBEX,D,20010808,000000,8560.30,8560.30,8379.20,8439.20,82400,0
^IBEX,D,20010809,000000,8374.40,8374.40,8278.80,8292.00,89000,0
^IBEX,D,20010810,000000,8292.00,8387.60,8157.10,8203.00,91400,0
^IBEX,D,20010813,000000,8203.00,8351.00,8189.80,8337.70,66200,0
^IBEX,D,20010814,000000,8379.00,8505.80,8379.00,8450.00,71400,0
^IBEX,D,20010816,000000,8382.50,8382.50,8242.30,8322.90,89400,0
^IBEX,D,20010817,000000,8322.90,8383.60,8127.40,8200.10,91800,0
^IBEX,D,20010820,000000,8200.10,8223.30,8083.80,8190.30,63600,0
^IBEX,D,20010821,000000,8190.30,8268.30,8171.40,8196.00,69400,0
^IBEX,D,20010822,000000,8196.00,8373.90,8155.80,8305.60,92800,0
^IBEX,D,20010823,000000,8305.60,8423.10,8273.40,8401.30,79600,0
^IBEX,D,20010824,000000,8401.30,8541.10,8382.40,8540.60,77000,0
^IBEX,D,20010827,000000,8540.60,8627.90,8495.30,8515.60,42400,0
^IBEX,D,20010828,000000,8515.60,8582.70,8345.40,8372.90,67400,0
^IBEX,D,20010829,000000,8372.90,8478.30,8287.40,8425.30,65000,0
^IBEX,D,20010830,000000,8425.30,8485.00,8232.10,8232.10,65000,0
^IBEX,D,20010831,000000,8232.10,8334.00,8158.70,8321.10,81000,0
^IBEX,D,20010903,000000,8321.10,8374.40,8119.80,8153.00,61400,0
^IBEX,D,20010904,000000,8153.00,8306.10,8141.80,8291.20,74400,0
^IBEX,D,20010905,000000,8259.30,8259.30,8092.10,8117.30,85600,0
^IBEX,D,20010906,000000,8117.30,8176.20,7890.80,7904.70,108600,0
^IBEX,D,20010907,000000,7904.70,7950.10,7705.20,7727.20,139000,0
^IBEX,D,20010910,000000,7727.20,7784.20,7522.80,7678.70,114400,0
^IBEX,D,20010912,000000,7404.80,7404.80,6887.90,7336.70,149300,0
^IBEX,D,20010913,000000,7336.70,7357.20,7243.00,7338.70,000,0
^IBEX,D,20010914,000000,7338.70,7391.60,6909.10,6911.80,000,0
^IBEX,D,20010917,000000,6911.80,7094.80,6660.60,7094.80,000,0
^IBEX,D,20010918,000000,7046.20,7046.20,6838.30,7043.80,122600,0
^IBEX,D,20010919,000000,7043.80,7105.00,6885.20,6933.60,156600,0
^IBEX,D,20010920,000000,6933.60,7001.60,6696.30,6725.30,144600,0
^IBEX,D,20010921,000000,6638.80,6638.80,6260.10,6498.40,225800,0
^IBEX,D,20010924,000000,6583.30,6908.10,6583.30,6885.70,142000,0
^IBEX,D,20010925,000000,6885.70,7041.10,6768.80,7000.50,155800,0
^IBEX,D,20010926,000000,7000.50,7145.30,6908.00,7050.90,135200,0
^IBEX,D,20010927,000000,7050.90,7197.90,6961.90,7197.90,125200,0
^IBEX,D,20010928,000000,7255.80,7368.20,7255.80,7314.00,124400,0
^IBEX,D,20011001,000000,7314.00,7341.00,7128.50,7193.10,113600,0
^IBEX,D,20011002,000000,7193.10,7312.10,7102.00,7309.90,112800,0
^IBEX,D,20011003,000000,7309.90,7330.70,7144.30,7245.00,121600,0
^IBEX,D,20011004,000000,7326.00,7466.30,7326.00,7466.30,135800,0
^IBEX,D,20011005,000000,7385.70,7385.70,7125.70,7169.30,164800,0
^IBEX,D,20011008,000000,7169.30,7233.10,6925.90,7200.00,113000,0
^IBEX,D,20011009,000000,7200.00,7313.20,7122.20,7278.40,103400,0
^IBEX,D,20011010,000000,7278.40,7529.60,7189.80,7529.60,124000,0
^IBEX,D,20011011,000000,7533.30,7739.20,7533.30,7553.10,131000,0
^IBEX,D,20011015,000000,7551.50,7551.50,7427.00,7511.90,114800,0
^IBEX,D,20011016,000000,7515.90,7716.10,7515.90,7643.70,116400,0
^IBEX,D,20011017,000000,7743.70,7935.20,7743.70,7918.60,150400,0
^IBEX,D,20011018,000000,7882.00,7882.00,7721.50,7802.30,104600,0
^IBEX,D,20011019,000000,7802.30,7843.50,7547.60,7590.70,121600,0
^IBEX,D,20011022,000000,7590.70,7780.40,7585.10,7780.40,75800,0
^IBEX,D,20011023,000000,7827.70,7963.10,7827.70,7963.10,133200,0
^IBEX,D,20011024,000000,7963.10,8126.10,7888.30,8096.70,126200,0
^IBEX,D,20011025,000000,8096.70,8176.60,7817.90,7879.30,112800,0
^IBEX,D,20011026,000000,7900.50,8001.90,7900.50,7958.30,98400,0
^IBEX,D,20011029,000000,7958.30,7959.70,7779.90,7792.70,91800,0
^IBEX,D,20011030,000000,7673.30,7673.30,7550.10,7562.50,119800,0
^IBEX,D,20011031,000000,7562.50,7826.40,7514.90,7774.30,127600,0
^IBEX,D,20011101,000000,7765.00,7765.00,7605.50,7754.80,66800,0
^IBEX,D,20011102,000000,7754.80,7817.20,7602.70,7677.50,91800,0
^IBEX,D,20011105,000000,7712.00,7946.70,7712.00,7926.00,84800,0
^IBEX,D,20011106,000000,7960.20,8070.50,7960.20,8017.80,122600,0
^IBEX,D,20011107,000000,8017.80,8118.40,7939.60,8118.40,116600,0
^IBEX,D,20011108,000000,8118.40,8416.70,8095.90,8363.30,138800,0
^IBEX,D,20011109,000000,8285.80,8285.80,8192.40,8222.00,81400,0
^IBEX,D,20011112,000000,8222.00,8268.70,7958.20,8059.80,96800,0
^IBEX,D,20011113,000000,8159.10,8405.40,8159.10,8383.10,116600,0
^IBEX,D,20011114,000000,8383.10,8578.10,8364.50,8463.60,144000,0
^IBEX,D,20011115,000000,8463.60,8611.10,8389.40,8500.30,154600,0
^IBEX,D,20011116,000000,8500.30,8550.50,8383.70,8536.60,128000,0
^IBEX,D,20011119,000000,8551.80,8742.70,8551.80,8691.10,102000,0
^IBEX,D,20011120,000000,8691.10,8710.60,8487.70,8540.60,110400,0
^IBEX,D,20011121,000000,8540.60,8549.50,8387.90,8425.40,108000,0
^IBEX,D,20011122,000000,8450.60,8542.30,8450.60,8506.10,76000,0
^IBEX,D,20011123,000000,8506.10,8577.30,8430.30,8531.70,85400,0
^IBEX,D,20011126,000000,8531.70,8651.80,8523.00,8563.10,98600,0
^IBEX,D,20011127,000000,8563.10,8661.40,8439.00,8439.30,131400,0
^IBEX,D,20011128,000000,8439.30,8518.90,8332.80,8348.30,93000,0
^IBEX,D,20011129,000000,8348.30,8415.80,8233.30,8272.90,107000,0
^IBEX,D,20011130,000000,8272.90,8364.70,8226.80,8364.70,122400,0
^IBEX,D,20011203,000000,8302.90,8302.90,8131.60,8302.90,89800,0
^IBEX,D,20011204,000000,8336.60,8514.60,8336.60,8514.60,106800,0
^IBEX,D,20011205,000000,8552.60,8825.50,8552.60,8825.50,141600,0
^IBEX,D,20011207,000000,8825.50,8876.00,8692.70,8703.20,115000,0
^IBEX,D,20011210,000000,8664.60,8664.60,8542.30,8559.90,76000,0
^IBEX,D,20011211,000000,8559.90,8690.60,8497.10,8636.70,116800,0
^IBEX,D,20011212,000000,8636.70,8711.40,8521.80,8532.50,97000,0
^IBEX,D,20011213,000000,8532.50,8587.10,8319.50,8319.50,98600,0
^IBEX,D,20011214,000000,8319.50,8363.30,8256.50,8281.60,93400,0
^IBEX,D,20011217,000000,8281.60,8579.50,8278.00,8543.10,85400,0
^IBEX,D,20011218,000000,8543.10,8605.00,8459.80,8474.10,97000,0
^IBEX,D,20011219,000000,8474.10,8526.80,8272.70,8327.00,152000,0
^IBEX,D,20011220,000000,8263.80,8263.80,8129.20,8232.80,153400,0
^IBEX,D,20011221,000000,8232.80,8318.30,8099.50,8284.90,153200,0
^IBEX,D,20011227,000000,8284.90,8440.50,8268.20,8434.90,97400,0
^IBEX,D,20011228,000000,8434.90,8519.70,8397.60,8397.60,100800,0
^IBEX,D,20020102,000000,8397.60,8446.60,8247.70,8377.10,80800,0
^IBEX,D,20020103,000000,8408.80,8575.80,8408.80,8554.70,99400,0
^IBEX,D,20020104,000000,8554.70,8608.50,8416.30,8463.10,125000,0
^IBEX,D,20020107,000000,8463.10,8506.20,8156.60,8177.30,143200,0
^IBEX,D,20020108,000000,8177.30,8262.40,8105.10,8186.60,126600,0
^IBEX,D,20020109,000000,8186.60,8234.50,7968.50,8066.10,121600,0
^IBEX,D,20020110,000000,8011.10,8011.10,7835.30,7935.40,153600,0
^IBEX,D,20020111,000000,7935.40,8085.80,7914.00,7983.10,127400,0
^IBEX,D,20020114,000000,7944.80,7944.80,7759.70,7800.30,107200,0
^IBEX,D,20020115,000000,7800.30,7975.30,7737.70,7948.70,132000,0
^IBEX,D,20020116,000000,7905.20,7905.20,7783.10,7804.10,119600,0
^IBEX,D,20020117,000000,7848.50,8014.50,7848.50,7977.50,120600,0
^IBEX,D,20020118,000000,7977.50,8021.00,7898.40,8008.80,99800,0
^IBEX,D,20020121,000000,8008.80,8049.80,7879.20,7902.50,63200,0
